Run: 0
b'760' b'6659129.000000' b'5267.987924' b'53.020724' b'5321.009260'
b'770' b'6659129.000000' b'5334.195894' b'53.635093' b'5387.831606'
b'780' b'6659129.000000' b'5400.505068' b'54.298269' b'5454.803961'
b'790' b'6659129.000000' b'5466.712889' b'54.998339' b'5521.711859'
b'800' b'6659129.000000' b'5532.705051' b'55.771440' b'5588.477128'
b'810' b'6659129.000000' b'5599.028025' b'56.588785' b'5655.617450'
b'820' b'6659129.000000' b'5665.367660' b'57.291504' b'5722.659810'
b'830' b'6659129.000000' b'5731.704532' b'57.990835' b'5789.696020'
b'840' b'6659129.000000' b'5797.889902' b'58.654429' b'5856.544988'
b'850' b'6659129.000000' b'5864.082743' b'59.375572' b'5923.458973'
b'860' b'6659129.000000' b'5930.011283' b'60.101318' b'5990.113266'
b'870' b'6659129.000000' b'5996.111996' b'60.762238' b'6056.874905'
b'880' b'6659129.000000' b'6062.782251' b'61.345212' b'6124.128137'
b'890' b'6659129.000000' b'6129.212585' b'61.961021' b'6191.174287'
b'900' b'6659129.000000' b'6195.973292' b'62.736845' b'6258.710822'
b'910' b'6659129.000000' b'6262.724923' b'63.512314' b'6326.237927'
b'920' b'6659129.000000' b'6329.348940' b'64.266760' b'6393.616395'
b'930' b'6659129.000000' b'6395.731199' b'64.964724' b'6460.696623'
b'940' b'6659129.000000' b'6462.107784' b'65.670459' b'6527.778950'
b'950' b'6659129.000000' b'6528.467505' b'66.431098' b'6594.899313'
b'960' b'6659129.000000' b'6594.834527' b'67.150833' b'6661.986074'
b'970' b'6659129.000000' b'6661.464248' b'67.875121' b'6729.340085'
b'980' b'6659129.000000' b'6727.472069' b'68.672011' b'6796.144799'
b'990' b'6659129.000000' b'6793.660357' b'69.391886' b'6863.052966'
b'shortest' b'tour:' b'6659129.000000' b'time' b'6923.482541'
Run: 4
b'0' b'6701968.000000' b'9.343741' b'0.060042' b'9.403783'
b'10' b'6700390.000000' b'102.116236' b'0.821001' b'102.937242'
b'20' b'6698271.000000' b'192.149949' b'1.579962' b'193.729921'
b'30' b'6693852.000000' b'278.956679' b'2.360861' b'281.317555'
b'40' b'6690924.000000' b'363.367632' b'3.150557' b'366.518206'
b'50' b'6688153.000000' b'445.166128' b'3.778488' b'448.944637'
b'60' b'6686202.000000' b'525.322245' b'4.425122' b'529.747391'
b'70' b'6683772.000000' b'603.355612' b'5.176659' b'608.532298'
b'80' b'6681274.000000' b'679.847050' b'5.867024' b'685.714104'
b'90' b'6680507.000000' b'754.612017' b'6.549233' b'761.161284'
b'100' b'6677700.000000' b'828.298012' b'7.156724' b'835.454775'
b'110' b'6675116.000000' b'901.255996' b'7.819046' b'909.075082'
b'120' b'6673682.000000' b'973.000917' b'8.465662' b'981.466624'
b'130' b'6672026.000000' b'1043.955590' b'9.081694' b'1053.037333'
b'140' b'6671668.000000' b'1114.643147' b'9.712775' b'1124.355974'
b'150' b'6670696.000000' b'1184.625679' b'10.342460' b'1194.968199'
b'160' b'6668497.000000' b'1254.258741' b'10.972621' b'1265.231443'
b'170' b'6667081.000000' b'1323.244948' b'11.606994' b'1334.852028'
b'180' b'6667081.000000' b'1391.899780' b'12.235871' b'1404.135741'
b'190' b'6666893.000000' b'1460.263759' b'12.933081' b'1473.196933'
b'200' b'6666893.000000' b'1528.088106' b'13.699405' b'1541.787610'
b'210' b'6666893.000000' b'1595.728127' b'14.499180' b'1610.227412'
b'220' b'6666893.000000' b'1663.131032' b'15.141574' b'1678.272715'
b'230' b'6666893.000000' b'1730.415334' b'15.811281' b'1746.226727'
b'240' b'6663983.000000' b'1797.783708' b'16.582195' b'1814.366020'
b'250' b'6663983.000000' b'1865.026207' b'17.267628' b'1882.293954'
b'260' b'6663652.000000' b'1931.995461' b'18.000608' b'1949.996196'
b'270' b'6663652.000000' b'1998.926556' b'18.776422' b'2017.703131'
b'280' b'6663652.000000' b'2065.563551' b'19.520074' b'2085.083784'
b'290' b'6663652.000000' b'2132.229224' b'20.325962' b'2152.555352'
b'300' b'6663652.000000' b'2199.138264' b'21.069100' b'2220.207535'
b'310' b'6663652.000000' b'2265.812433' b'21.770669' b'2287.583276'
b'320' b'6663652.000000' b'2332.640657' b'22.504718' b'2355.145554'
b'330' b'6662157.000000' b'2399.538369' b'23.237593' b'2422.776144'
b'340' b'6662157.000000' b'2466.114304' b'23.873423' b'2489.987914'
b'350' b'6662157.000000' b'2532.737213' b'24.476122' b'2557.213525'
b'360' b'6662157.000000' b'2599.170417' b'25.153535' b'2624.324157'
b'370' b'6662157.000000' b'2665.417199' b'25.980601' b'2691.398011'
b'380' b'6662157.000000' b'2731.903966' b'26.667584' b'2758.571765'
b'390' b'6662157.000000' b'2798.269576' b'27.440110' b'2825.709904'
b'400' b'6662157.000000' b'2864.593794' b'28.167704' b'2892.761719'
b'410' b'6662157.000000' b'2931.221648' b'28.934245' b'2960.156117'
b'420' b'6662157.000000' b'2997.702245' b'29.651088' b'3027.353561'
b'430' b'6662157.000000' b'3064.028539' b'30.382771' b'3094.411540'
b'440' b'6661377.000000' b'3130.148065' b'31.158115' b'3161.306413'
b'450' b'6661160.000000' b'3196.602586' b'31.867477' b'3228.470313'
b'460' b'6661160.000000' b'3262.849379' b'32.532737' b'3295.382371'
b'470' b'6661160.000000' b'3329.376768' b'33.243780' b'3362.620805'
b'480' b'6661160.000000' b'3395.792161' b'34.005176' b'3429.797598'
b'490' b'6661160.000000' b'3462.116490' b'34.723170' b'3496.839927'
b'500' b'6660208.000000' b'3528.460843' b'35.495687' b'3563.956802'
b'510' b'6660208.000000' b'3594.660180' b'36.171942' b'3630.832397'
b'520' b'6660208.000000' b'3661.256546' b'36.780188' b'3698.037012'
b'530' b'6660208.000000' b'3727.720928' b'37.354951' b'3765.076158'
b'540' b'6660208.000000' b'3794.176914' b'37.919957' b'3832.097156'
b'550' b'6660208.000000' b'3860.505862' b'38.757749' b'3899.263898'
b'560' b'6660208.000000' b'3926.705663' b'39.440731' b'3966.146687'
b'570' b'6660208.000000' b'3993.087803' b'40.160681' b'4033.248780'
b'580' b'6660208.000000' b'4059.583011' b'40.893919' b'4100.477230'
b'590' b'6660208.000000' b'4126.061869' b'41.593966' b'4167.656140'
b'600' b'6660208.000000' b'4192.631626' b'42.416056' b'4235.047992'
b'610' b'6660208.000000' b'4259.242161' b'43.220109' b'4302.462585'
b'620' b'6660208.000000' b'4325.482256' b'43.937242' b'4369.419818'
b'630' b'6660208.000000' b'4392.287934' b'44.678006' b'4436.966263'
b'640' b'6659261.000000' b'4458.546364' b'45.510975' b'4504.057664'
b'650' b'6659261.000000' b'4524.689782' b'46.265327' b'4570.955435'
b'660' b'6659261.000000' b'4591.241046' b'46.915894' b'4638.157267'
b'670' b'6659261.000000' b'4657.423034' b'47.687436' b'4705.110803'
b'680' b'6659261.000000' b'4723.430466' b'48.324645' b'4771.755449'
b'690' b'6659261.000000' b'4789.933542' b'49.224397' b'4839.158285'
b'700' b'6659261.000000' b'4856.325986' b'50.000438' b'4906.326775'
b'710' b'6659261.000000' b'4922.785584' b'50.546534' b'4973.332473'
b'720' b'6659261.000000' b'4989.039321' b'51.167148' b'5040.206830'
b'730' b'6659261.000000' b'5055.478033' b'51.757022' b'5107.235419'
b'740' b'6659261.000000' b'5121.827480' b'52.428605' b'5174.256453'
b'750' b'6659261.000000' b'5188.192876' b'53.213327' b'5241.406586'
b'760' b'6659261.000000' b'5254.621270' b'53.940254' b'5308.561914'
b'770' b'6659261.000000' b'5320.887999' b'54.712144' b'5375.600542'
b'780' b'6659261.000000' b'5387.257074' b'55.358286' b'5442.615762'
b'790' b'6659261.000000' b'5453.569253' b'56.039657' b'5509.609333'
b'800' b'6659261.000000' b'5519.838855' b'56.898467' b'5576.737752'
b'810' b'6659261.000000' b'5586.348219' b'57.653960' b'5644.002614'
b'820' b'6659261.000000' b'5652.422771' b'58.409404' b'5710.832616'
b'830' b'6659261.000000' b'5718.652029' b'59.071690' b'5777.724167'
b'840' b'6659261.000000' b'5785.236269' b'59.768434' b'5845.005173'
b'850' b'6659261.000000' b'5851.572189' b'60.513202' b'5912.085866'
b'860' b'6659261.000000' b'5917.588703' b'61.201106' b'5978.790288'
b'870' b'6659261.000000' b'5983.939586' b'61.907402' b'6045.847487'
b'880' b'6659261.000000' b'6050.361637' b'62.583128' b'6112.945268'
b'890' b'6659261.000000' b'6116.693771' b'63.333620' b'6180.027897'
b'900' b'6659261.000000' b'6183.029519' b'64.076257' b'6247.106287'
b'910' b'6659261.000000' b'6249.320511' b'64.727875' b'6314.048917'
b'920' b'6659261.000000' b'6315.281878' b'65.463225' b'6380.745641'
b'930' b'6659261.000000' b'6381.442467' b'66.108586' b'6447.551596'
b'940' b'6659261.000000' b'6447.785115' b'66.848926' b'6514.634593'
b'950' b'6659261.000000' b'6514.235261' b'67.587653' b'6581.823469'
b'960' b'6659261.000000' b'6580.546259' b'68.247647' b'6648.794467'
b'970' b'6659261.000000' b'6646.882593' b'68.932671' b'6715.815830'
b'980' b'6659261.000000' b'6713.371312' b'69.619146' b'6782.991025'
b'990' b'6659261.000000' b'6779.508942' b'70.220552' b'6849.730065'
b'shortest' b'tour:' b'6659261.000000' b'time' b'6910.239710'
