Run: 0
b'770' b'5854516.000000' b'3761.814363' b'44.026917' b'3805.841776'
b'780' b'5854516.000000' b'3808.564794' b'44.505145' b'3853.070439'
b'790' b'5854516.000000' b'3855.705961' b'44.991557' b'3900.698022'
b'800' b'5854516.000000' b'3902.444123' b'45.450214' b'3947.894846'
b'810' b'5854516.000000' b'3949.236636' b'45.976703' b'3995.213855'
b'820' b'5854516.000000' b'3996.246786' b'46.514512' b'4042.761835'
b'830' b'5854516.000000' b'4043.044474' b'47.128464' b'4090.173479'
b'840' b'5854516.000000' b'4090.006926' b'47.708485' b'4137.715962'
b'850' b'5854516.000000' b'4137.076438' b'48.246878' b'4185.323872'
b'860' b'5854516.000000' b'4183.889404' b'48.788449' b'4232.678414'
b'870' b'5854516.000000' b'4230.842486' b'49.394331' b'4280.237382'
b'880' b'5854516.000000' b'4277.546996' b'49.971854' b'4327.519421'
b'890' b'5854516.000000' b'4324.399658' b'50.598403' b'4374.998638'
b'900' b'5854516.000000' b'4371.331481' b'51.222314' b'4422.554376'
b'910' b'5854516.000000' b'4418.231607' b'51.822084' b'4470.054278'
b'920' b'5854516.000000' b'4465.035667' b'52.400433' b'4517.436696'
b'930' b'5854516.000000' b'4511.802152' b'52.981350' b'4564.784104'
b'940' b'5854516.000000' b'4558.514615' b'53.571546' b'4612.086766'
b'950' b'5854516.000000' b'4605.237308' b'54.185169' b'4659.423085'
b'960' b'5854516.000000' b'4651.902133' b'54.793162' b'4706.695921'
b'970' b'5854516.000000' b'4698.791611' b'55.397066' b'4754.189307'
b'980' b'5854516.000000' b'4745.589962' b'56.038581' b'4801.629181'
b'990' b'5854516.000000' b'4792.390015' b'56.633648' b'4849.024308'
b'shortest' b'tour:' b'5854516.000000' b'time' b'4891.928058'
Run: 4
b'0' b'5894321.000000' b'6.663618' b'0.054521' b'6.718140'
b'10' b'5889466.000000' b'72.095487' b'0.853380' b'72.948871'
b'20' b'5887526.000000' b'135.454024' b'1.431701' b'136.885732'
b'30' b'5884638.000000' b'196.628833' b'1.965790' b'198.594633'
b'40' b'5883072.000000' b'256.290784' b'2.743247' b'259.034042'
b'50' b'5880253.000000' b'314.419376' b'3.351509' b'317.770901'
b'60' b'5877734.000000' b'370.807645' b'3.932995' b'374.740660'
b'70' b'5876696.000000' b'426.262732' b'4.415971' b'430.678727'
b'80' b'5874501.000000' b'480.552931' b'5.052540' b'485.605498'
b'90' b'5872640.000000' b'533.508391' b'5.657813' b'539.166236'
b'100' b'5871297.000000' b'585.725543' b'6.224028' b'591.949605'
b'110' b'5869368.000000' b'637.233541' b'6.790591' b'644.024170'
b'120' b'5867869.000000' b'688.054852' b'7.323497' b'695.378390'
b'130' b'5866566.000000' b'738.525327' b'7.908055' b'746.433426'
b'140' b'5865127.000000' b'788.326911' b'8.513090' b'796.840049'
b'150' b'5865127.000000' b'837.833825' b'9.120573' b'846.954448'
b'160' b'5862503.000000' b'887.002262' b'9.709192' b'896.711512'
b'170' b'5862503.000000' b'935.600971' b'10.278236' b'945.879268'
b'180' b'5862503.000000' b'984.242572' b'10.866459' b'995.109099'
b'190' b'5862228.000000' b'1032.547114' b'11.513519' b'1044.060705'
b'200' b'5861191.000000' b'1080.661709' b'12.076985' b'1092.738770'
b'210' b'5861191.000000' b'1128.679695' b'12.639754' b'1141.319526'
b'220' b'5861191.000000' b'1176.492282' b'13.267380' b'1189.759741'
b'230' b'5860026.000000' b'1224.231632' b'13.861801' b'1238.093518'
b'240' b'5859873.000000' b'1271.847868' b'14.392694' b'1286.240651'
b'250' b'5858884.000000' b'1319.392186' b'14.906921' b'1334.299199'
b'260' b'5858705.000000' b'1366.975124' b'15.459973' b'1382.435193'
b'270' b'5858705.000000' b'1414.471562' b'15.957041' b'1430.428704'
b'280' b'5858705.000000' b'1461.705942' b'16.529474' b'1478.235537'
b'290' b'5858705.000000' b'1508.981707' b'17.164701' b'1526.146533'
b'300' b'5858705.000000' b'1556.410020' b'17.748557' b'1574.158707'
b'310' b'5857278.000000' b'1603.637009' b'18.312483' b'1621.949629'
b'320' b'5857278.000000' b'1650.654938' b'18.883921' b'1669.539029'
b'330' b'5857278.000000' b'1697.818169' b'19.523183' b'1717.341525'
b'340' b'5857278.000000' b'1745.101395' b'20.142533' b'1765.244106'
b'350' b'5857278.000000' b'1792.108326' b'20.808762' b'1812.917269'
b'360' b'5855024.000000' b'1839.029038' b'21.316748' b'1860.345971'
b'370' b'5855024.000000' b'1885.992791' b'21.762067' b'1907.755046'
b'380' b'5855024.000000' b'1932.819133' b'22.287480' b'1955.106804'
b'390' b'5855024.000000' b'1979.809766' b'22.920643' b'2002.730607'
b'400' b'5855024.000000' b'2026.814101' b'23.403697' b'2050.217999'
b'410' b'5855024.000000' b'2073.780870' b'23.826643' b'2097.607726'
b'420' b'5855024.000000' b'2120.638741' b'24.327756' b'2144.966711'
b'430' b'5855024.000000' b'2167.532658' b'24.836980' b'2192.369857'
b'440' b'5855024.000000' b'2214.341396' b'25.259815' b'2239.601435'
b'450' b'5855024.000000' b'2261.358329' b'25.694726' b'2287.053281'
b'460' b'5855024.000000' b'2308.414992' b'26.170775' b'2334.586007'
b'470' b'5855024.000000' b'2355.482099' b'26.745117' b'2382.227458'
b'480' b'5855024.000000' b'2402.484195' b'27.326453' b'2429.810900'
b'490' b'5855024.000000' b'2449.543749' b'27.879758' b'2477.423764'
b'500' b'5855024.000000' b'2496.392486' b'28.465041' b'2524.857787'
b'510' b'5855024.000000' b'2543.099276' b'29.027455' b'2572.126995'
b'520' b'5855024.000000' b'2590.134668' b'29.546519' b'2619.681451'
b'530' b'5855024.000000' b'2637.133278' b'30.088035' b'2667.221581'
b'540' b'5855024.000000' b'2684.156833' b'30.613433' b'2714.770537'
b'550' b'5855024.000000' b'2731.151979' b'31.157343' b'2762.309594'
b'560' b'5855024.000000' b'2777.952909' b'31.716190' b'2809.669375'
b'570' b'5855024.000000' b'2824.835160' b'32.258514' b'2857.093953'
b'580' b'5855024.000000' b'2871.868815' b'32.810779' b'2904.679877'
b'590' b'5855024.000000' b'2918.778524' b'33.307726' b'2952.086535'
b'600' b'5855024.000000' b'2965.624252' b'33.809676' b'2999.434218'
b'610' b'5855024.000000' b'3012.499882' b'34.320332' b'3046.820511'
b'620' b'5855024.000000' b'3059.458124' b'34.821191' b'3094.279616'
b'630' b'5855024.000000' b'3106.349301' b'35.321412' b'3141.671033'
b'640' b'5855024.000000' b'3153.297230' b'35.819351' b'3189.116905'
b'650' b'5855024.000000' b'3200.274482' b'36.323384' b'3236.598193'
b'660' b'5855024.000000' b'3247.226787' b'36.823613' b'3284.050729'
b'670' b'5855024.000000' b'3294.127931' b'37.364187' b'3331.492451'
b'680' b'5855024.000000' b'3341.216493' b'37.942819' b'3379.159649'
b'690' b'5855024.000000' b'3387.988775' b'38.481228' b'3426.470342'
b'700' b'5855024.000000' b'3434.837904' b'39.027544' b'3473.865789'
b'710' b'5855024.000000' b'3481.798082' b'39.558966' b'3521.357395'
b'720' b'5855024.000000' b'3528.557610' b'40.099992' b'3568.657951'
b'730' b'5855024.000000' b'3575.415054' b'40.628762' b'3616.044169'
b'740' b'5855024.000000' b'3622.276593' b'41.187378' b'3663.464329'
b'750' b'5855024.000000' b'3669.137205' b'41.666732' b'3710.804301'
b'760' b'5855024.000000' b'3716.366393' b'42.188190' b'3758.554967'
b'770' b'5855024.000000' b'3763.205640' b'42.696343' b'3805.902373'
b'780' b'5855024.000000' b'3810.037793' b'43.177934' b'3853.216125'
b'790' b'5855024.000000' b'3856.981278' b'43.736005' b'3900.717684'
b'800' b'5855024.000000' b'3903.920881' b'44.276797' b'3948.198085'
b'810' b'5855024.000000' b'3950.914215' b'44.792854' b'3995.707482'
b'820' b'5855024.000000' b'3997.731574' b'45.274060' b'4043.006054'
b'830' b'5855024.000000' b'4044.660727' b'45.767568' b'4090.428717'
b'840' b'5855024.000000' b'4091.409269' b'46.307080' b'4137.716774'
b'850' b'5855024.000000' b'4138.056934' b'46.797802' b'4184.855168'
b'860' b'5855024.000000' b'4185.132088' b'47.310164' b'4232.442690'
b'870' b'5855024.000000' b'4231.972695' b'47.830160' b'4279.803299'
b'880' b'5855024.000000' b'4278.966192' b'48.442372' b'4327.409012'
b'890' b'5855024.000000' b'4325.959783' b'49.030010' b'4374.990245'
b'900' b'5855024.000000' b'4372.872109' b'49.545470' b'4422.418034'
b'910' b'5855024.000000' b'4419.642022' b'50.064715' b'4469.707211'
b'920' b'5855024.000000' b'4466.589092' b'50.591731' b'4517.181299'
b'930' b'5855024.000000' b'4513.382289' b'51.117517' b'4564.500287'
b'940' b'5855024.000000' b'4560.374299' b'51.626958' b'4612.001746'
b'950' b'5855024.000000' b'4607.235643' b'52.179468' b'4659.415622'
b'960' b'5855024.000000' b'4654.121833' b'52.649828' b'4706.772174'
b'970' b'5855024.000000' b'4701.157685' b'53.139046' b'4754.297251'
b'980' b'5855024.000000' b'4748.036948' b'53.622300' b'4801.659770'
b'990' b'5855024.000000' b'4794.833493' b'54.107609' b'4848.941627'
b'shortest' b'tour:' b'5855024.000000' b'time' b'4891.996307'
