Run: 0
b'750' b'8339324.000000' b'16283.183891' b'133.095272' b'16416.279476'
b'760' b'8339324.000000' b'16484.386433' b'135.114062' b'16619.500811'
b'770' b'8339324.000000' b'16683.403391' b'136.870784' b'16820.274495'
b'780' b'8339324.000000' b'16895.487106' b'138.276062' b'17033.763490'
b'790' b'8339324.000000' b'17103.256283' b'139.700613' b'17242.957221'
b'800' b'8338282.000000' b'17303.763316' b'141.502024' b'17445.265670'
b'810' b'8338282.000000' b'17508.684919' b'143.134900' b'17651.820151'
b'820' b'8338282.000000' b'17713.624099' b'145.009539' b'17858.633977'
b'830' b'8338282.000000' b'17921.985047' b'146.434745' b'18068.420135'
b'840' b'8338282.000000' b'18129.181795' b'147.848851' b'18277.030994'
b'850' b'8338282.000000' b'18335.772101' b'149.496418' b'18485.268874'
b'860' b'8338282.000000' b'18541.728018' b'151.025720' b'18692.754102'
b'870' b'8338282.000000' b'18751.555035' b'152.792075' b'18904.347476'
b'880' b'8338282.000000' b'18957.065853' b'154.428716' b'19111.494938'
b'890' b'8338282.000000' b'19160.543465' b'156.312111' b'19316.855950'
b'900' b'8338282.000000' b'19360.196404' b'158.150996' b'19518.347777'
b'910' b'8338282.000000' b'19565.323196' b'159.774371' b'19725.097946'
b'920' b'8338282.000000' b'19775.687629' b'161.479758' b'19937.167768'
b'930' b'8338282.000000' b'19981.170283' b'163.214935' b'20144.385604'
b'940' b'8338282.000000' b'20186.959170' b'165.006971' b'20351.966529'
b'950' b'8338282.000000' b'20394.147001' b'166.904348' b'20561.051745'
b'960' b'8338282.000000' b'20603.482648' b'168.267824' b'20771.750872'
b'970' b'8338282.000000' b'20801.518291' b'170.094753' b'20971.613449'
b'980' b'8338282.000000' b'21003.553092' b'171.802682' b'21175.356184'
b'990' b'8338282.000000' b'21207.774808' b'173.764489' b'21381.539711'
b'shortest' b'tour:' b'8338282.000000' b'time' b'21561.142830'
Run: 4
b'0' b'8400785.000000' b'29.647846' b'0.263577' b'29.911423'
b'10' b'8397952.000000' b'324.169827' b'2.844487' b'327.014317'
b'20' b'8391531.000000' b'611.200475' b'5.062011' b'616.262494'
b'30' b'8387917.000000' b'888.123088' b'7.718615' b'895.841716'
b'40' b'8382954.000000' b'1158.794727' b'9.317684' b'1168.112433'
b'50' b'8378167.000000' b'1423.815318' b'11.315632' b'1435.130980'
b'60' b'8377028.000000' b'1681.588612' b'13.316294' b'1694.904940'
b'70' b'8375619.000000' b'1921.249063' b'15.311924' b'1936.561025'
b'80' b'8372537.000000' b'2158.202042' b'17.026819' b'2175.228902'
b'90' b'8370698.000000' b'2394.825115' b'19.049945' b'2413.875108'
b'100' b'8361478.000000' b'2623.001666' b'20.917117' b'2643.918836'
b'110' b'8361478.000000' b'2848.971428' b'22.779646' b'2871.751133'
b'120' b'8358487.000000' b'3084.927266' b'24.296602' b'3109.223933'
b'130' b'8358487.000000' b'3311.549104' b'26.267455' b'3337.816632'
b'140' b'8357741.000000' b'3536.354561' b'28.091565' b'3564.446203'
b'150' b'8356274.000000' b'3757.440587' b'29.923955' b'3787.364625'
b'160' b'8353611.000000' b'3976.090647' b'31.621654' b'4007.712388'
b'170' b'8353555.000000' b'4192.316779' b'33.052800' b'4225.369673'
b'180' b'8352191.000000' b'4406.535461' b'34.730126' b'4441.265684'
b'190' b'8347212.000000' b'4621.729692' b'36.483410' b'4658.213214'
b'200' b'8347212.000000' b'4834.182823' b'38.158579' b'4872.341520'
b'210' b'8347212.000000' b'5044.903183' b'40.346159' b'5085.249465'
b'220' b'8346663.000000' b'5256.927796' b'42.022621' b'5298.950545'
b'230' b'8346663.000000' b'5466.195265' b'43.877938' b'5510.073333'
b'240' b'8345764.000000' b'5678.144388' b'45.571166' b'5723.715686'
b'250' b'8345764.000000' b'5892.768296' b'47.409663' b'5940.178119'
b'260' b'8345764.000000' b'6099.864731' b'49.454894' b'6149.319790'
b'270' b'8345764.000000' b'6313.709408' b'50.887963' b'6364.597540'
b'280' b'8345764.000000' b'6525.224286' b'52.628911' b'6577.853369'
b'290' b'8343076.000000' b'6733.790354' b'54.559130' b'6788.349660'
b'300' b'8343076.000000' b'6944.233962' b'56.250116' b'7000.484272'
b'310' b'8343076.000000' b'7160.338622' b'57.628034' b'7217.966855'
b'320' b'8343076.000000' b'7373.276524' b'59.422735' b'7432.699462'
b'330' b'8342626.000000' b'7578.321298' b'61.152288' b'7639.473799'
b'340' b'8342626.000000' b'7791.756544' b'62.550054' b'7854.306815'
b'350' b'8342626.000000' b'7999.068116' b'64.349774' b'8063.418111'
b'360' b'8342626.000000' b'8212.080500' b'65.915172' b'8277.995898'
b'370' b'8342626.000000' b'8424.507607' b'67.752339' b'8492.260176'
b'380' b'8342215.000000' b'8635.988779' b'69.455142' b'8705.444155'
b'390' b'8342215.000000' b'8843.736683' b'71.278583' b'8915.015507'
b'400' b'8342215.000000' b'9056.109827' b'73.065106' b'9129.175175'
b'410' b'8342215.000000' b'9260.529882' b'74.850626' b'9335.380753'
b'420' b'8342215.000000' b'9472.603016' b'76.167980' b'9548.771244'
b'430' b'8342215.000000' b'9678.006157' b'77.575291' b'9755.581717'
b'440' b'8342215.000000' b'9885.874394' b'79.330080' b'9965.204746'
b'450' b'8342215.000000' b'10090.301650' b'81.139231' b'10171.441158'
b'460' b'8342215.000000' b'10295.640155' b'82.837352' b'10378.477789'
b'470' b'8342215.000000' b'10498.070242' b'84.263027' b'10582.333557'
b'480' b'8341380.000000' b'10699.953627' b'85.952024' b'10785.905941'
b'490' b'8341380.000000' b'10905.804623' b'87.623535' b'10993.428451'
b'500' b'8341380.000000' b'11112.355020' b'89.465706' b'11201.821036'
b'510' b'8341380.000000' b'11321.398727' b'91.191216' b'11412.590253'
b'520' b'8341380.000000' b'11524.488852' b'92.862790' b'11617.351955'
b'530' b'8341380.000000' b'11732.518413' b'94.536023' b'11827.054760'
b'540' b'8341380.000000' b'11943.117253' b'96.355341' b'12039.472920'
b'550' b'8337626.000000' b'12145.745804' b'98.024667' b'12243.770800'
b'560' b'8337626.000000' b'12356.372686' b'99.665314' b'12456.038330'
b'570' b'8337626.000000' b'12566.478983' b'101.264570' b'12667.743887'
b'580' b'8337626.000000' b'12770.023270' b'103.025793' b'12873.049403'
b'590' b'8337626.000000' b'12976.180176' b'104.736756' b'13080.917307'
b'600' b'8337626.000000' b'13188.044893' b'106.574568' b'13294.619839'
b'610' b'8337626.000000' b'13396.772651' b'108.368945' b'13505.141977'
b'620' b'8337626.000000' b'13602.606176' b'110.148560' b'13712.755136'
b'630' b'8337626.000000' b'13811.265184' b'112.034313' b'13923.299902'
b'640' b'8337626.000000' b'14019.419745' b'113.773438' b'14133.193591'
b'650' b'8337626.000000' b'14224.440216' b'115.446580' b'14339.887208'
b'660' b'8337626.000000' b'14434.073859' b'117.256022' b'14551.330299'
b'670' b'8337626.000000' b'14639.255162' b'119.281200' b'14758.536783'
b'680' b'8337626.000000' b'14851.672196' b'121.094535' b'14972.767170'
b'690' b'8337626.000000' b'15062.429048' b'122.618187' b'15185.047682'
b'700' b'8337626.000000' b'15271.077913' b'124.361550' b'15395.439913'
b'710' b'8337626.000000' b'15478.996097' b'126.000950' b'15604.997500'
b'720' b'8337626.000000' b'15685.060046' b'127.707565' b'15812.768068'
b'730' b'8337626.000000' b'15892.428389' b'129.445091' b'16021.873941'
b'740' b'8337626.000000' b'16098.364704' b'130.960822' b'16229.325992'
b'750' b'8337626.000000' b'16305.448920' b'132.855703' b'16438.305094'
b'760' b'8337626.000000' b'16511.994769' b'135.056862' b'16647.052118'
b'770' b'8337626.000000' b'16715.108079' b'136.883347' b'16851.991920'
b'780' b'8337626.000000' b'16920.207701' b'138.558758' b'17058.766957'
b'790' b'8337626.000000' b'17128.825800' b'140.088224' b'17268.914528'
b'800' b'8337626.000000' b'17336.147659' b'141.566628' b'17477.714806'
b'810' b'8337626.000000' b'17545.983031' b'143.210851' b'17689.194408'
b'820' b'8337626.000000' b'17751.301600' b'144.987343' b'17896.289476'
b'830' b'8337626.000000' b'17960.728696' b'146.422255' b'18107.151489'
b'840' b'8337626.000000' b'18165.169023' b'148.250051' b'18313.419634'
b'850' b'8337626.000000' b'18368.592957' b'150.012984' b'18518.606509'
b'860' b'8337626.000000' b'18577.663632' b'151.783995' b'18729.448200'
b'870' b'8337626.000000' b'18783.638786' b'153.826265' b'18937.465644'
b'880' b'8337626.000000' b'18987.402821' b'155.976038' b'19143.379457'
b'890' b'8337626.000000' b'19194.625288' b'158.391944' b'19353.017834'
b'900' b'8337626.000000' b'19404.782676' b'160.025801' b'19564.809081'
b'910' b'8337626.000000' b'19613.928903' b'161.860226' b'19775.789737'
b'920' b'8337626.000000' b'19820.746222' b'163.643678' b'19984.390513'
b'930' b'8337626.000000' b'20027.058217' b'165.560506' b'20192.619338'
b'940' b'8337626.000000' b'20235.596028' b'167.167167' b'20402.763813'
b'950' b'8337626.000000' b'20449.035521' b'168.656961' b'20617.693103'
b'960' b'8337626.000000' b'20657.694330' b'170.649113' b'20828.344068'
b'970' b'8337626.000000' b'20871.526981' b'172.371283' b'21043.898893'
b'980' b'8337626.000000' b'21082.031407' b'174.057837' b'21256.089878'
b'990' b'8337626.000000' b'21292.816870' b'175.784739' b'21468.602246'
b'shortest' b'tour:' b'8337626.000000' b'time' b'21663.514500'
