Run: 0
b'780' b'5855517.000000' b'3812.656132' b'44.924519' b'3857.581136'
b'790' b'5855517.000000' b'3859.614925' b'45.573538' b'3905.188954'
b'800' b'5855517.000000' b'3906.398790' b'46.187199' b'3952.586487'
b'810' b'5855517.000000' b'3953.194401' b'46.810386' b'4000.005291'
b'820' b'5855517.000000' b'4000.261166' b'47.398760' b'4047.660434'
b'830' b'5855517.000000' b'4047.392729' b'47.926538' b'4095.319782'
b'840' b'5855517.000000' b'4094.225366' b'48.473056' b'4142.698943'
b'850' b'5855517.000000' b'4141.214085' b'49.014232' b'4190.228842'
b'860' b'5855517.000000' b'4187.801083' b'49.555589' b'4237.357205'
b'870' b'5855517.000000' b'4234.532712' b'50.136588' b'4284.669850'
b'880' b'5855517.000000' b'4281.645576' b'50.666535' b'4332.312666'
b'890' b'5855517.000000' b'4328.510315' b'51.156600' b'4379.667474'
b'900' b'5855517.000000' b'4375.413139' b'51.819210' b'4427.232915'
b'910' b'5855517.000000' b'4422.565003' b'52.389673' b'4474.955249'
b'920' b'5855517.000000' b'4469.235949' b'52.935082' b'4522.171625'
b'930' b'5855517.000000' b'4516.235578' b'53.463400' b'4569.699577'
b'940' b'5855517.000000' b'4563.032139' b'54.013683' b'4617.046425'
b'950' b'5855517.000000' b'4609.958532' b'54.548071' b'4664.507209'
b'960' b'5855517.000000' b'4656.592373' b'55.087105' b'4711.680086'
b'970' b'5855517.000000' b'4703.727260' b'55.630840' b'4759.358715'
b'980' b'5855517.000000' b'4750.714917' b'56.176763' b'4806.892301'
b'990' b'5855517.000000' b'4797.769244' b'56.726720' b'4854.496590'
b'shortest' b'tour:' b'5855517.000000' b'time' b'4897.445753'
Run: 4
b'0' b'5892744.000000' b'6.639708' b'0.053242' b'6.692951'
b'10' b'5889372.000000' b'72.389477' b'0.786361' b'73.175841'
b'20' b'5886575.000000' b'136.021098' b'1.355735' b'137.376843'
b'30' b'5885916.000000' b'197.538739' b'1.886572' b'199.425331'
b'40' b'5881235.000000' b'256.881267' b'2.347722' b'259.229012'
b'50' b'5881199.000000' b'314.890121' b'3.032642' b'317.922789'
b'60' b'5875932.000000' b'371.565786' b'3.562111' b'375.127928'
b'70' b'5875915.000000' b'426.615081' b'4.080553' b'430.695672'
b'80' b'5875422.000000' b'480.430510' b'4.537413' b'484.967963'
b'90' b'5872604.000000' b'533.576715' b'5.054219' b'538.630996'
b'100' b'5870106.000000' b'585.802985' b'5.513881' b'591.316932'
b'110' b'5869405.000000' b'637.049759' b'5.991560' b'643.041405'
b'120' b'5867770.000000' b'687.851549' b'6.537720' b'694.389359'
b'130' b'5867706.000000' b'738.065997' b'7.027014' b'745.093107'
b'140' b'5863737.000000' b'788.077777' b'7.578852' b'795.656733'
b'150' b'5863737.000000' b'837.492200' b'8.088491' b'845.580801'
b'160' b'5863737.000000' b'886.418726' b'8.650803' b'895.069644'
b'170' b'5863737.000000' b'935.146825' b'9.293556' b'944.440514'
b'180' b'5861948.000000' b'983.504407' b'9.859703' b'993.364249'
b'190' b'5861948.000000' b'1031.920189' b'10.461805' b'1042.382142'
b'200' b'5859245.000000' b'1080.281324' b'11.074184' b'1091.355662'
b'210' b'5859245.000000' b'1128.179007' b'11.642841' b'1139.822009'
b'220' b'5859245.000000' b'1175.977197' b'12.252777' b'1188.230139'
b'230' b'5859245.000000' b'1223.582699' b'12.817920' b'1236.400792'
b'240' b'5859245.000000' b'1271.166559' b'13.394803' b'1284.561541'
b'250' b'5859058.000000' b'1318.568046' b'13.932617' b'1332.500849'
b'260' b'5858811.000000' b'1365.859774' b'14.508512' b'1380.368481'
b'270' b'5858811.000000' b'1413.391707' b'15.077570' b'1428.469480'
b'280' b'5857858.000000' b'1460.751758' b'15.629292' b'1476.381256'
b'290' b'5857858.000000' b'1508.284951' b'16.265376' b'1524.550541'
b'300' b'5857858.000000' b'1555.520569' b'16.920027' b'1572.440816'
b'310' b'5857858.000000' b'1602.831836' b'17.451729' b'1620.283789'
b'320' b'5857858.000000' b'1650.180373' b'18.056208' b'1668.236810'
b'330' b'5857774.000000' b'1697.387812' b'18.648700' b'1716.036742'
b'340' b'5857774.000000' b'1744.543373' b'19.290161' b'1763.833772'
b'350' b'5857362.000000' b'1791.939976' b'19.856176' b'1811.796398'
b'360' b'5857362.000000' b'1838.869523' b'20.432344' b'1859.302119'
b'370' b'5857362.000000' b'1886.147980' b'21.049220' b'1907.197458'
b'380' b'5857362.000000' b'1933.138087' b'21.603413' b'1954.741764'
b'390' b'5856467.000000' b'1980.253029' b'22.187015' b'2002.440317'
b'400' b'5856467.000000' b'2027.296976' b'22.748638' b'2050.045896'
b'410' b'5856467.000000' b'2074.231354' b'23.263927' b'2097.495567'
b'420' b'5856467.000000' b'2121.129503' b'23.845672' b'2144.975468'
b'430' b'5856467.000000' b'2168.062781' b'24.405680' b'2192.468759'
b'440' b'5856467.000000' b'2214.917009' b'24.956009' b'2239.873319'
b'450' b'5856467.000000' b'2262.050038' b'25.557683' b'2287.608027'
b'460' b'5856467.000000' b'2309.001487' b'26.111756' b'2335.113552'
b'470' b'5856467.000000' b'2356.031992' b'26.672087' b'2382.704393'
b'480' b'5856467.000000' b'2403.013529' b'27.212331' b'2430.226196'
b'490' b'5856467.000000' b'2450.118624' b'27.733550' b'2477.852524'
b'500' b'5856467.000000' b'2496.902133' b'28.351032' b'2525.253520'
b'510' b'5856467.000000' b'2543.955696' b'28.943028' b'2572.899089'
b'520' b'5856467.000000' b'2591.056255' b'29.515689' b'2620.572312'
b'530' b'5856467.000000' b'2638.043844' b'30.104454' b'2668.148670'
b'540' b'5856467.000000' b'2685.126742' b'30.614471' b'2715.741586'
b'550' b'5856467.000000' b'2732.004220' b'31.124079' b'2763.128691'
b'560' b'5856467.000000' b'2778.912333' b'31.715838' b'2810.628582'
b'570' b'5856467.000000' b'2825.696954' b'32.284831' b'2857.982200'
b'580' b'5856307.000000' b'2872.759150' b'32.850184' b'2905.609754'
b'590' b'5856307.000000' b'2919.681854' b'33.384240' b'2953.066520'
b'600' b'5856307.000000' b'2966.411587' b'33.871068' b'3000.283086'
b'610' b'5856307.000000' b'3013.388073' b'34.438274' b'3047.826781'
b'620' b'5856307.000000' b'3060.281965' b'35.105792' b'3095.388201'
b'630' b'5856307.000000' b'3107.116710' b'35.720588' b'3142.837746'
b'640' b'5856307.000000' b'3153.921189' b'36.307762' b'3190.229403'
b'650' b'5856307.000000' b'3200.816831' b'36.854174' b'3237.671480'
b'660' b'5856307.000000' b'3247.592073' b'37.362505' b'3284.955062'
b'670' b'5856307.000000' b'3294.362001' b'37.879771' b'3332.242263'
b'680' b'5856307.000000' b'3341.194205' b'38.435589' b'3379.630291'
b'690' b'5855647.000000' b'3388.140290' b'39.062685' b'3427.203479'
b'700' b'5855647.000000' b'3435.040392' b'39.641446' b'3474.682345'
b'710' b'5855647.000000' b'3481.941695' b'40.212946' b'3522.155149'
b'720' b'5855647.000000' b'3528.924095' b'40.759539' b'3569.684147'
b'730' b'5855647.000000' b'3575.716400' b'41.368107' b'3617.085022'
b'740' b'5855613.000000' b'3622.479144' b'41.880109' b'3664.359774'
b'750' b'5855613.000000' b'3669.200422' b'42.376765' b'3711.577712'
b'760' b'5855613.000000' b'3716.006659' b'42.928877' b'3758.936065'
b'770' b'5855613.000000' b'3762.874416' b'43.473446' b'3806.348398'
b'780' b'5855613.000000' b'3809.795830' b'44.100910' b'3853.897283'
b'790' b'5855613.000000' b'3856.621257' b'44.689234' b'3901.311038'
b'800' b'5855613.000000' b'3903.405015' b'45.268865' b'3948.674433'
b'810' b'5855613.000000' b'3949.984652' b'45.859050' b'3995.844258'
b'820' b'5855613.000000' b'3997.006465' b'46.483735' b'4043.490763'
b'830' b'5855613.000000' b'4043.789404' b'47.101536' b'4090.891509'
b'840' b'5855613.000000' b'4090.803595' b'47.627036' b'4138.431205'
b'850' b'5855613.000000' b'4137.753531' b'48.126418' b'4185.880529'
b'860' b'5854605.000000' b'4184.770865' b'48.692910' b'4233.464358'
b'870' b'5854605.000000' b'4231.600520' b'49.247547' b'4280.848653'
b'880' b'5854605.000000' b'4278.441725' b'49.803462' b'4328.245775'
b'890' b'5854605.000000' b'4325.349105' b'50.311297' b'4375.660993'
b'900' b'5854605.000000' b'4372.172740' b'50.826097' b'4422.999432'
b'910' b'5854605.000000' b'4419.046556' b'51.338746' b'4470.385900'
b'920' b'5854605.000000' b'4465.728728' b'51.923441' b'4517.652772'
b'930' b'5854605.000000' b'4512.523485' b'52.475483' b'4564.999576'
b'940' b'5854605.000000' b'4559.323567' b'53.003361' b'4612.327542'
b'950' b'5854605.000000' b'4606.029340' b'53.580320' b'4659.610276'
b'960' b'5854605.000000' b'4652.913211' b'54.240792' b'4707.154625'
b'970' b'5854605.000000' b'4699.757005' b'54.810129' b'4754.567762'
b'980' b'5854605.000000' b'4746.627623' b'55.370613' b'4801.998872'
b'990' b'5854605.000000' b'4793.499315' b'55.882404' b'4849.382373'
b'shortest' b'tour:' b'5854605.000000' b'time' b'4892.365483'
