Run: 0
b'760' b'6928488.000000' b'7213.332210' b'64.920922' b'7278.254719'
b'770' b'6928488.000000' b'7303.692144' b'65.687135' b'7369.380925'
b'780' b'6928488.000000' b'7394.183855' b'66.440612' b'7460.626149'
b'790' b'6928488.000000' b'7484.467808' b'67.268498' b'7551.738002'
b'800' b'6928488.000000' b'7575.117155' b'68.117998' b'7643.236870'
b'810' b'6928488.000000' b'7666.288822' b'69.102387' b'7735.392943'
b'820' b'6928488.000000' b'7756.727092' b'69.927022' b'7826.655865'
b'830' b'6928488.000000' b'7847.477022' b'70.715873' b'7918.194671'
b'840' b'6928488.000000' b'7937.694722' b'71.564581' b'8009.261090'
b'850' b'6928488.000000' b'8028.349730' b'72.543757' b'8100.895286'
b'860' b'6928488.000000' b'8118.889140' b'73.503059' b'8192.394028'
b'870' b'6928488.000000' b'8209.400558' b'74.359026' b'8283.761434'
b'880' b'6928488.000000' b'8301.025751' b'75.242043' b'8376.269660'
b'890' b'6928488.000000' b'8391.838738' b'76.005137' b'8467.845746'
b'900' b'6928488.000000' b'8482.787882' b'76.785926' b'8559.575691'
b'910' b'6928488.000000' b'8573.771941' b'77.630594' b'8651.404432'
b'920' b'6928488.000000' b'8664.857099' b'78.520745' b'8743.379752'
b'930' b'6928488.000000' b'8755.618827' b'79.343923' b'8834.964667'
b'940' b'6928488.000000' b'8846.562648' b'80.242925' b'8926.807501'
b'950' b'6928488.000000' b'8936.888955' b'81.101585' b'9017.992495'
b'960' b'6928488.000000' b'9027.431275' b'81.941363' b'9109.374605'
b'970' b'6928488.000000' b'9117.747964' b'82.857177' b'9200.607119'
b'980' b'6928488.000000' b'9208.400312' b'83.692159' b'9292.094457'
b'990' b'6928488.000000' b'9298.879922' b'84.516950' b'9383.398870'
b'shortest' b'tour:' b'6928488.000000' b'time' b'9465.896894'
Run: 4
b'0' b'6973655.000000' b'13.322781' b'0.072548' b'13.395342'
b'10' b'6968035.000000' b'142.744126' b'1.151896' b'143.896107'
b'20' b'6965243.000000' b'267.428956' b'2.175972' b'269.605035'
b'30' b'6963888.000000' b'387.580914' b'3.090087' b'390.671117'
b'40' b'6962096.000000' b'504.989745' b'3.981054' b'508.970934'
b'50' b'6958671.000000' b'618.172718' b'4.967509' b'623.140384'
b'60' b'6954585.000000' b'728.594661' b'6.063321' b'734.658153'
b'70' b'6953725.000000' b'836.346604' b'6.954270' b'843.301062'
b'80' b'6950299.000000' b'942.165155' b'7.915889' b'950.081242'
b'90' b'6946696.000000' b'1046.035028' b'8.778218' b'1054.813469'
b'100' b'6945117.000000' b'1147.847258' b'9.601560' b'1157.449053'
b'110' b'6941921.000000' b'1248.691142' b'10.554760' b'1259.246151'
b'120' b'6941921.000000' b'1347.305540' b'11.547770' b'1358.853581'
b'130' b'6941921.000000' b'1445.201588' b'12.414082' b'1457.615949'
b'140' b'6940451.000000' b'1541.647242' b'13.304446' b'1554.951986'
b'150' b'6940451.000000' b'1637.921370' b'14.211913' b'1652.133595'
b'160' b'6938399.000000' b'1733.470481' b'15.121884' b'1748.592691'
b'170' b'6938399.000000' b'1828.634364' b'15.970134' b'1844.604838'
b'180' b'6936119.000000' b'1922.687230' b'16.742119' b'1939.429703'
b'190' b'6936119.000000' b'2016.506576' b'17.628713' b'2034.135673'
b'200' b'6934343.000000' b'2110.022311' b'18.470036' b'2128.492741'
b'210' b'6934343.000000' b'2202.510165' b'19.278312' b'2221.788897'
b'220' b'6934343.000000' b'2294.873749' b'20.025228' b'2314.899414'
b'230' b'6934343.000000' b'2387.363613' b'20.798016' b'2408.162083'
b'240' b'6934343.000000' b'2479.631683' b'21.581327' b'2501.213495'
b'250' b'6934177.000000' b'2571.698110' b'22.347181' b'2594.045793'
b'260' b'6934177.000000' b'2664.131134' b'23.091631' b'2687.223277'
b'270' b'6934177.000000' b'2756.814132' b'24.006468' b'2780.821130'
b'280' b'6932855.000000' b'2848.195210' b'24.934889' b'2873.130662'
b'290' b'6932855.000000' b'2939.629817' b'25.771778' b'2965.402170'
b'300' b'6932855.000000' b'3031.268564' b'26.593701' b'3057.862901'
b'310' b'6931418.000000' b'3122.442676' b'27.412622' b'3149.855968'
b'320' b'6931418.000000' b'3213.949230' b'28.271109' b'3242.221022'
b'330' b'6930551.000000' b'3305.672569' b'29.116733' b'3334.789999'
b'340' b'6930551.000000' b'3397.099726' b'29.932494' b'3427.032926'
b'350' b'6930349.000000' b'3487.736681' b'30.845737' b'3518.583137'
b'360' b'6930349.000000' b'3579.420180' b'31.704553' b'3611.125467'
b'370' b'6930349.000000' b'3671.376837' b'32.488798' b'3703.866373'
b'380' b'6929978.000000' b'3762.849474' b'33.255304' b'3796.105520'
b'390' b'6929978.000000' b'3854.142838' b'33.995137' b'3888.138725'
b'400' b'6929978.000000' b'3945.518165' b'34.770170' b'3980.289095'
b'410' b'6929978.000000' b'4036.710448' b'35.657736' b'4072.368973'
b'420' b'6929978.000000' b'4127.610156' b'36.552307' b'4164.163267'
b'430' b'6929978.000000' b'4218.702628' b'37.345504' b'4256.048947'
b'440' b'6929832.000000' b'4309.648019' b'38.259941' b'4347.908790'
b'450' b'6929832.000000' b'4400.581780' b'39.107896' b'4439.690533'
b'460' b'6929832.000000' b'4491.537506' b'39.993413' b'4531.531796'
b'470' b'6929832.000000' b'4582.514365' b'40.815576' b'4623.330871'
b'480' b'6929832.000000' b'4672.969210' b'41.788048' b'4714.758198'
b'490' b'6929832.000000' b'4764.530906' b'42.597557' b'4807.129431'
b'500' b'6929832.000000' b'4855.436718' b'43.480912' b'4898.918615'
b'510' b'6929832.000000' b'4946.142623' b'44.346077' b'4990.489697'
b'520' b'6929832.000000' b'5036.631772' b'45.067841' b'5081.700618'
b'530' b'6929832.000000' b'5127.530897' b'46.049522' b'5173.581434'
b'540' b'6929832.000000' b'5218.827626' b'46.933432' b'5265.762106'
b'550' b'6929832.000000' b'5310.240682' b'47.730541' b'5357.972290'
b'560' b'6929832.000000' b'5401.261813' b'48.525726' b'5449.788613'
b'570' b'6929832.000000' b'5491.955128' b'49.249212' b'5541.205421'
b'580' b'6929832.000000' b'5583.013850' b'50.065824' b'5633.080787'
b'590' b'6928576.000000' b'5673.686697' b'50.897512' b'5724.585330'
b'600' b'6928576.000000' b'5764.802407' b'51.733998' b'5816.537540'
b'610' b'6928576.000000' b'5856.675174' b'52.523475' b'5909.199790'
b'620' b'6928576.000000' b'5948.158833' b'53.367189' b'6001.527173'
b'630' b'6928576.000000' b'6038.765319' b'54.317922' b'6093.084408'
b'640' b'6928576.000000' b'6129.543718' b'55.279074' b'6184.823966'
b'650' b'6928576.000000' b'6220.211112' b'56.150617' b'6276.362915'
b'660' b'6928576.000000' b'6310.802133' b'57.181309' b'6367.984649'
b'670' b'6928576.000000' b'6401.318294' b'58.103242' b'6459.422790'
b'680' b'6928576.000000' b'6492.281518' b'58.967130' b'6551.249913'
b'690' b'6928576.000000' b'6583.167841' b'59.869150' b'6643.038267'
b'700' b'6928576.000000' b'6674.044906' b'60.711682' b'6734.757903'
b'710' b'6928576.000000' b'6765.033740' b'61.615010' b'6826.650085'
b'720' b'6928576.000000' b'6856.034032' b'62.391564' b'6918.426942'
b'730' b'6928576.000000' b'6946.933171' b'63.205294' b'7010.139840'
b'740' b'6928576.000000' b'7038.236070' b'64.036809' b'7102.274267'
b'750' b'6928576.000000' b'7129.061144' b'64.905888' b'7193.968429'
b'760' b'6928576.000000' b'7219.644781' b'65.703641' b'7285.349825'
b'770' b'6928576.000000' b'7310.826310' b'66.589790' b'7377.417529'
b'780' b'6928576.000000' b'7401.886115' b'67.413305' b'7469.300904'
b'790' b'6928576.000000' b'7492.508664' b'68.226031' b'7560.736225'
b'800' b'6928576.000000' b'7583.723895' b'68.971014' b'7652.696446'
b'810' b'6928576.000000' b'7674.589015' b'69.780863' b'7744.371444'
b'820' b'6928576.000000' b'7765.882445' b'70.532338' b'7836.416367'
b'830' b'6928576.000000' b'7856.736024' b'71.294284' b'7928.031903'
b'840' b'6928576.000000' b'7947.636129' b'72.219671' b'8019.857413'
b'850' b'6928576.000000' b'8038.817733' b'72.967090' b'8111.786447'
b'860' b'6928576.000000' b'8130.081183' b'73.904001' b'8203.986821'
b'870' b'6928576.000000' b'8220.961911' b'74.835760' b'8295.799324'
b'880' b'6928252.000000' b'8311.663123' b'75.631862' b'8387.296666'
b'890' b'6928252.000000' b'8402.397510' b'76.539124' b'8478.938332'
b'900' b'6928252.000000' b'8493.217789' b'77.357403' b'8570.576897'
b'910' b'6928252.000000' b'8584.075913' b'78.293293' b'8662.370932'
b'920' b'6928252.000000' b'8674.573461' b'79.146509' b'8753.721715'
b'930' b'6928252.000000' b'8765.173069' b'79.949002' b'8845.123826'
b'940' b'6928252.000000' b'8855.570560' b'80.773816' b'8936.346149'
b'950' b'6928252.000000' b'8946.392940' b'81.644393' b'9028.039127'
b'960' b'6928252.000000' b'9036.643119' b'82.577552' b'9119.222493'
b'970' b'6928252.000000' b'9127.514874' b'83.374730' b'9210.891434'
b'980' b'6928252.000000' b'9218.787803' b'84.267025' b'9303.056674'
b'990' b'6928252.000000' b'9309.429634' b'85.189196' b'9394.620707'
b'shortest' b'tour:' b'6928252.000000' b'time' b'9477.571037'
