Run: 0
b'780' b'5845428.000000' b'3769.808479' b'40.748728' b'3810.557656'
b'790' b'5845428.000000' b'3816.259189' b'41.272073' b'3857.531713'
b'800' b'5845428.000000' b'3862.508680' b'41.763132' b'3904.272266'
b'810' b'5845428.000000' b'3908.767330' b'42.288708' b'3951.056498'
b'820' b'5845428.000000' b'3955.176176' b'42.771947' b'3997.948587'
b'830' b'5845428.000000' b'4001.549013' b'43.292665' b'4044.842147'
b'840' b'5845428.000000' b'4047.786582' b'43.772819' b'4091.559876'
b'850' b'5845428.000000' b'4094.172036' b'44.250966' b'4138.423483'
b'860' b'5845428.000000' b'4140.642705' b'44.808492' b'4185.451680'
b'870' b'5845428.000000' b'4186.941338' b'45.335135' b'4232.276960'
b'880' b'5845428.000000' b'4233.306404' b'45.848795' b'4279.155693'
b'890' b'5845428.000000' b'4279.553296' b'46.381153' b'4325.934946'
b'900' b'5845428.000000' b'4325.868812' b'46.894671' b'4372.763984'
b'910' b'5845428.000000' b'4372.174627' b'47.429848' b'4419.604981'
b'920' b'5845428.000000' b'4418.543294' b'47.958197' b'4466.502001'
b'930' b'5845428.000000' b'4464.811158' b'48.484121' b'4513.295793'
b'940' b'5845428.000000' b'4511.029643' b'49.004962' b'4560.035123'
b'950' b'5845428.000000' b'4557.267498' b'49.561080' b'4606.829102'
b'960' b'5845428.000000' b'4603.687593' b'50.080852' b'4653.768971'
b'970' b'5845428.000000' b'4650.088318' b'50.580684' b'4700.669533'
b'980' b'5845428.000000' b'4696.420112' b'51.150065' b'4747.570713'
b'990' b'5845428.000000' b'4742.746622' b'51.664447' b'4794.411611'
b'shortest' b'tour:' b'5845428.000000' b'time' b'4836.774073'
Run: 4
b'0' b'5886179.000000' b'6.584675' b'0.051978' b'6.636654'
b'10' b'5882501.000000' b'71.918609' b'0.629082' b'72.547698'
b'20' b'5878367.000000' b'134.686534' b'1.288542' b'135.975087'
b'30' b'5877097.000000' b'195.635930' b'1.887548' b'197.523495'
b'40' b'5873492.000000' b'254.802827' b'2.487646' b'257.290499'
b'50' b'5871928.000000' b'312.276074' b'3.070809' b'315.346917'
b'60' b'5869684.000000' b'368.234332' b'3.745777' b'371.980152'
b'70' b'5867185.000000' b'422.884898' b'4.310316' b'427.195265'
b'80' b'5865656.000000' b'476.197731' b'4.898985' b'481.096770'
b'90' b'5863358.000000' b'529.064714' b'5.491858' b'534.556633'
b'100' b'5860767.000000' b'580.872345' b'6.109211' b'586.981625'
b'110' b'5859217.000000' b'631.852833' b'6.667877' b'638.520789'
b'120' b'5857255.000000' b'682.122699' b'7.209188' b'689.331970'
b'130' b'5855499.000000' b'732.068821' b'7.772797' b'739.841705'
b'140' b'5855436.000000' b'781.411327' b'8.386732' b'789.798153'
b'150' b'5854739.000000' b'830.594006' b'8.917839' b'839.511959'
b'160' b'5852087.000000' b'879.224145' b'9.501239' b'888.725503'
b'170' b'5851028.000000' b'927.560384' b'10.021371' b'937.581877'
b'180' b'5850714.000000' b'975.788120' b'10.540395' b'986.328643'
b'190' b'5850714.000000' b'1023.812124' b'11.064851' b'1034.877107'
b'200' b'5850366.000000' b'1071.366346' b'11.575159' b'1082.941640'
b'210' b'5850366.000000' b'1118.922593' b'12.118718' b'1131.041465'
b'220' b'5850293.000000' b'1166.124253' b'12.600054' b'1178.724466'
b'230' b'5849888.000000' b'1213.610506' b'13.118678' b'1226.729346'
b'240' b'5849303.000000' b'1260.656599' b'13.601900' b'1274.258664'
b'250' b'5848240.000000' b'1307.928328' b'14.160204' b'1322.088705'
b'260' b'5848109.000000' b'1354.872576' b'14.644448' b'1369.517200'
b'270' b'5848109.000000' b'1402.041092' b'15.230727' b'1417.272000'
b'280' b'5848035.000000' b'1448.939795' b'15.740164' b'1464.680148'
b'290' b'5848035.000000' b'1495.774707' b'16.288259' b'1512.063163'
b'300' b'5848035.000000' b'1542.591090' b'16.817904' b'1559.409195'
b'310' b'5848035.000000' b'1589.359869' b'17.317553' b'1606.677629'
b'320' b'5848035.000000' b'1635.906723' b'17.786740' b'1653.693676'
b'330' b'5847976.000000' b'1682.547521' b'18.330602' b'1700.878340'
b'340' b'5847976.000000' b'1729.200928' b'18.803397' b'1748.004547'
b'350' b'5847976.000000' b'1775.856909' b'19.271499' b'1795.128635'
b'360' b'5847976.000000' b'1822.386947' b'19.737063' b'1842.124238'
b'370' b'5847976.000000' b'1869.078461' b'20.319744' b'1889.398454'
b'380' b'5847976.000000' b'1915.413246' b'20.860065' b'1936.273564'
b'390' b'5847879.000000' b'1961.877437' b'21.334615' b'1983.212308'
b'400' b'5846945.000000' b'2008.387776' b'21.807846' b'2030.195882'
b'410' b'5846945.000000' b'2055.087233' b'22.317678' b'2077.405174'
b'420' b'5846828.000000' b'2101.451906' b'22.805485' b'2124.257657'
b'430' b'5846828.000000' b'2148.078546' b'23.364126' b'2171.442942'
b'440' b'5846828.000000' b'2194.777148' b'23.877194' b'2218.654619'
b'450' b'5846828.000000' b'2241.407796' b'24.387721' b'2265.795799'
b'460' b'5846828.000000' b'2287.942022' b'24.862375' b'2312.804684'
b'470' b'5846828.000000' b'2334.378193' b'25.377789' b'2359.756276'
b'480' b'5846548.000000' b'2380.687575' b'25.839089' b'2406.526966'
b'490' b'5846548.000000' b'2427.216129' b'26.395386' b'2453.611822'
b'500' b'5846548.000000' b'2473.540761' b'26.890052' b'2500.431126'
b'510' b'5846130.000000' b'2520.072380' b'27.379010' b'2547.451710'
b'520' b'5846130.000000' b'2566.345530' b'27.867615' b'2594.213468'
b'530' b'5846130.000000' b'2612.802394' b'28.425536' b'2641.228258'
b'540' b'5845762.000000' b'2659.185637' b'28.915991' b'2688.101960'
b'550' b'5845762.000000' b'2705.904355' b'29.509159' b'2735.413851'
b'560' b'5845762.000000' b'2752.320975' b'30.029111' b'2782.350427'
b'570' b'5845762.000000' b'2798.824548' b'30.570354' b'2829.395257'
b'580' b'5845762.000000' b'2845.455137' b'31.128221' b'2876.583736'
b'590' b'5845762.000000' b'2891.886940' b'31.682457' b'2923.569799'
b'600' b'5845762.000000' b'2938.130333' b'32.203848' b'2970.334589'
b'610' b'5845762.000000' b'2984.755874' b'32.796772' b'3017.553062'
b'620' b'5845762.000000' b'3031.047117' b'33.314684' b'3064.362224'
b'630' b'5845762.000000' b'3077.456268' b'33.824430' b'3111.281127'
b'640' b'5845762.000000' b'3123.961536' b'34.381821' b'3158.343791'
b'650' b'5845762.000000' b'3170.266956' b'34.881570' b'3205.148965'
b'660' b'5845762.000000' b'3216.526040' b'35.409381' b'3251.935868'
b'670' b'5845762.000000' b'3262.650069' b'35.909361' b'3298.559882'
b'680' b'5845762.000000' b'3309.028472' b'36.412386' b'3345.441317'
b'690' b'5845762.000000' b'3355.303294' b'36.916599' b'3392.220359'
b'700' b'5845762.000000' b'3401.635006' b'37.488478' b'3439.123959'
b'710' b'5845762.000000' b'3448.061168' b'38.000892' b'3486.062540'
b'720' b'5845762.000000' b'3494.302103' b'38.549866' b'3532.852453'
b'730' b'5845762.000000' b'3540.669880' b'39.080231' b'3579.750604'
b'740' b'5845762.000000' b'3586.888452' b'39.670266' b'3626.559216'
b'750' b'5845762.000000' b'3633.340939' b'40.185076' b'3673.526524'
b'760' b'5845762.000000' b'3679.600409' b'40.720231' b'3720.321154'
b'770' b'5845762.000000' b'3725.911448' b'41.276784' b'3767.188750'
b'780' b'5845762.000000' b'3772.495275' b'41.792668' b'3814.288469'
b'790' b'5845762.000000' b'3819.025975' b'42.306051' b'3861.332557'
b'800' b'5845762.000000' b'3865.404372' b'42.852003' b'3908.256911'
b'810' b'5845762.000000' b'3911.561375' b'43.365296' b'3954.927216'
b'820' b'5845762.000000' b'3957.763276' b'43.859765' b'4001.623594'
b'830' b'5845762.000000' b'4004.053692' b'44.340807' b'4048.395055'
b'840' b'5845762.000000' b'4050.440931' b'44.820165' b'4095.261660'
b'850' b'5845762.000000' b'4096.789340' b'45.298117' b'4142.088029'
b'860' b'5845762.000000' b'4142.927545' b'45.777589' b'4188.705709'
b'870' b'5845762.000000' b'4189.292750' b'46.252689' b'4235.546019'
b'880' b'5845762.000000' b'4235.749454' b'46.809375' b'4282.559430'
b'890' b'5845762.000000' b'4281.954108' b'47.291333' b'4329.246066'
b'900' b'5845762.000000' b'4328.332713' b'47.769610' b'4376.102951'
b'910' b'5845762.000000' b'4374.868923' b'48.379905' b'4423.249462'
b'920' b'5845762.000000' b'4421.126757' b'48.893338' b'4470.020735'
b'930' b'5845762.000000' b'4467.349195' b'49.407181' b'4516.757024'
b'940' b'5845762.000000' b'4513.544002' b'49.922526' b'4563.467180'
b'950' b'5845762.000000' b'4559.963906' b'50.476104' b'4610.440669'
b'960' b'5845762.000000' b'4606.234678' b'50.990739' b'4657.226097'
b'970' b'5845762.000000' b'4652.725311' b'51.507507' b'4704.233507'
b'980' b'5845762.000000' b'4698.975254' b'52.101881' b'4751.077829'
b'990' b'5845762.000000' b'4745.530094' b'52.616983' b'4798.147774'
b'shortest' b'tour:' b'5845762.000000' b'time' b'4840.675160'
Run: 5
b'0' b'5883737.000000' b'6.641492' b'0.113344' b'6.754837'
b'10' b'5883073.000000' b'71.311939' b'0.768891' b'72.080835'
b'20' b'5879349.000000' b'134.180648' b'1.340124' b'135.520781'
b'30' b'5876401.000000' b'194.987777' b'1.867394' b'196.855186'
b'40' b'5872653.000000' b'254.019216' b'2.408470' b'256.427704'
b'50' b'5871057.000000' b'311.521826' b'2.982993' b'314.504841'
b'60' b'5868813.000000' b'367.552972' b'3.584707' b'371.137705'
b'70' b'5866299.000000' b'422.232132' b'4.196774' b'426.428938'
b'80' b'5864318.000000' b'476.137245' b'4.730865' b'480.868144'
b'90' b'5862273.000000' b'528.523859' b'5.336913' b'533.860808'
b'100' b'5860737.000000' b'580.458901' b'5.920832' b'586.379774'
b'110' b'5858677.000000' b'631.412291' b'6.472617' b'637.884954'
b'120' b'5856577.000000' b'681.700356' b'7.028563' b'688.728969'
b'130' b'5855972.000000' b'731.623266' b'7.551900' b'739.175219'
b'140' b'5855884.000000' b'781.063815' b'8.069378' b'789.133253'
b'150' b'5854492.000000' b'830.281619' b'8.545631' b'838.827318'
b'160' b'5853869.000000' b'879.105407' b'9.044266' b'888.149745'
b'170' b'5852789.000000' b'927.299668' b'9.546761' b'936.846502'
b'180' b'5852679.000000' b'975.340969' b'10.043722' b'985.384769'
b'190' b'5851026.000000' b'1023.075510' b'10.516039' b'1033.591634'
b'200' b'5850440.000000' b'1070.508789' b'11.010889' b'1081.519766'
b'210' b'5850440.000000' b'1118.055920' b'11.481083' b'1129.537095'
b'220' b'5849600.000000' b'1165.545594' b'11.975120' b'1177.520822'
b'230' b'5849182.000000' b'1212.713830' b'12.425081' b'1225.139034'
b'240' b'5849032.000000' b'1259.862343' b'12.952320' b'1272.814792'
b'250' b'5849032.000000' b'1306.908676' b'13.522973' b'1320.431783'
b'260' b'5848408.000000' b'1353.834403' b'14.031323' b'1367.865880'
b'270' b'5848408.000000' b'1400.904548' b'14.535974' b'1415.440681'
b'280' b'5848273.000000' b'1447.844016' b'15.045810' b'1462.889988'
b'290' b'5848273.000000' b'1494.654469' b'15.569839' b'1510.224474'
b'300' b'5848148.000000' b'1541.329856' b'16.082769' b'1557.412796'
b'310' b'5848148.000000' b'1588.002724' b'16.564722' b'1604.567625'
b'320' b'5848099.000000' b'1634.917997' b'17.162364' b'1652.080543'
b'330' b'5845615.000000' b'1681.560829' b'17.689344' b'1699.250360'
b'340' b'5845615.000000' b'1728.154315' b'18.201661' b'1746.356168'
b'350' b'5845615.000000' b'1774.929884' b'18.781253' b'1793.711340'
b'360' b'5845615.000000' b'1821.653062' b'19.304150' b'1840.957421'
b'370' b'5845615.000000' b'1868.358131' b'19.839468' b'1888.197814'
b'380' b'5845615.000000' b'1914.798619' b'20.420491' b'1935.219329'
b'390' b'5845615.000000' b'1961.351563' b'20.925860' b'1982.277647'
b'400' b'5845615.000000' b'2008.041202' b'21.511208' b'2029.552636'
b'410' b'5845615.000000' b'2054.456558' b'22.065982' b'2076.522771'
b'420' b'5845615.000000' b'2100.967610' b'22.580129' b'2123.547974'
b'430' b'5845615.000000' b'2147.504835' b'23.089801' b'2170.594874'
b'440' b'5845615.000000' b'2193.897211' b'23.684673' b'2217.582128'
b'450' b'5845615.000000' b'2240.172606' b'24.255674' b'2264.428530'
b'460' b'5845615.000000' b'2286.545577' b'24.878509' b'2311.424343'
b'470' b'5845615.000000' b'2332.844392' b'25.425609' b'2358.270265'
b'480' b'5845615.000000' b'2379.342519' b'25.957128' b'2405.299915'
b'490' b'5845615.000000' b'2425.852554' b'26.533088' b'2452.385915'
b'500' b'5845615.000000' b'2472.199726' b'27.077813' b'2499.277816'
b'510' b'5845615.000000' b'2518.430178' b'27.611196' b'2546.041654'
b'520' b'5845615.000000' b'2564.909284' b'28.184247' b'2593.093819'
b'530' b'5845615.000000' b'2611.107895' b'28.781921' b'2639.890108'
b'540' b'5845615.000000' b'2657.328213' b'29.290560' b'2686.619069'
b'550' b'5845615.000000' b'2703.662764' b'29.834846' b'2733.497913'
b'560' b'5845615.000000' b'2750.033441' b'30.382827' b'2780.416574'
b'570' b'5845615.000000' b'2796.303252' b'30.900164' b'2827.203727'
b'580' b'5845615.000000' b'2842.592435' b'31.418995' b'2874.011762'
b'590' b'5845615.000000' b'2889.019799' b'31.916164' b'2920.936298'
b'600' b'5845615.000000' b'2935.234467' b'32.471446' b'2967.706253'
b'610' b'5845615.000000' b'2981.600438' b'32.988748' b'3014.589546'
b'620' b'5845615.000000' b'3027.778990' b'33.549721' b'3061.329081'
b'630' b'5845615.000000' b'3074.011751' b'34.093482' b'3108.105606'
b'640' b'5845615.000000' b'3120.274986' b'34.604356' b'3154.879718'
b'650' b'5845615.000000' b'3166.669146' b'35.181087' b'3201.850612'
b'660' b'5845615.000000' b'3212.987411' b'35.697977' b'3248.685769'
b'670' b'5845615.000000' b'3259.324805' b'36.276444' b'3295.601635'
b'680' b'5845615.000000' b'3305.524595' b'36.800346' b'3342.325329'
b'690' b'5845615.000000' b'3351.864079' b'37.315253' b'3389.179725'
b'700' b'5845615.000000' b'3398.158250' b'37.830127' b'3435.988775'
b'710' b'5845615.000000' b'3444.583225' b'38.345058' b'3482.928687'
b'720' b'5845615.000000' b'3490.877183' b'38.855485' b'3529.733077'
b'730' b'5845615.000000' b'3537.245991' b'39.437876' b'3576.684279'
b'740' b'5845615.000000' b'3583.524978' b'39.957214' b'3623.482627'
b'750' b'5845615.000000' b'3629.715832' b'40.532695' b'3670.248966'
b'760' b'5845615.000000' b'3676.205883' b'41.044580' b'3717.250907'
b'770' b'5845615.000000' b'3722.314391' b'41.567427' b'3763.882267'
b'780' b'5845615.000000' b'3768.391598' b'42.088875' b'3810.480946'
b'790' b'5845615.000000' b'3814.849990' b'42.637909' b'3857.488376'
b'800' b'5845615.000000' b'3861.239923' b'43.148912' b'3904.389314'
b'810' b'5845615.000000' b'3907.443690' b'43.732792' b'3951.176963'
b'820' b'5845615.000000' b'3953.565533' b'44.285245' b'3997.851262'
b'830' b'5845615.000000' b'4000.055319' b'44.799596' b'4044.855403'
b'840' b'5845615.000000' b'4046.484813' b'45.306168' b'4091.791476'
b'850' b'5845615.000000' b'4092.798064' b'45.871744' b'4138.670306'
b'860' b'5845615.000000' b'4139.033425' b'46.391363' b'4185.425293'
b'870' b'5845615.000000' b'4185.342565' b'46.922839' b'4232.265914'
b'880' b'5845615.000000' b'4231.618361' b'47.438723' b'4279.057601'
b'890' b'5845615.000000' b'4278.110863' b'47.939427' b'4326.050810'
b'900' b'5845615.000000' b'4324.183887' b'48.431439' b'4372.615852'
b'910' b'5845615.000000' b'4370.456642' b'48.981308' b'4419.438477'
b'920' b'5845615.000000' b'4416.642421' b'49.470981' b'4466.113935'
b'930' b'5845615.000000' b'4462.834675' b'49.955947' b'4512.791159'
b'940' b'5845615.000000' b'4509.052871' b'50.434704' b'4559.488116'
b'950' b'5845615.000000' b'4555.299899' b'50.948847' b'4606.249304'
b'960' b'5845615.000000' b'4601.711532' b'51.453169' b'4653.165262'
b'970' b'5845615.000000' b'4648.230290' b'51.993930' b'4700.224787'
b'980' b'5845615.000000' b'4694.428085' b'52.514966' b'4746.943637'
b'990' b'5845615.000000' b'4740.880744' b'53.012141' b'4793.893475'
b'shortest' b'tour:' b'5845615.000000' b'time' b'4836.346048'
Run: 6
b'0' b'5884699.000000' b'6.618367' b'0.050296' b'6.668664'
b'10' b'5881943.000000' b'71.432423' b'0.671547' b'72.103977'
b'20' b'5879106.000000' b'134.369466' b'1.268569' b'135.638046'
b'30' b'5877353.000000' b'195.163648' b'1.777034' b'196.940694'
b'40' b'5872754.000000' b'254.348042' b'2.245197' b'256.593256'
b'50' b'5872076.000000' b'311.790786' b'2.717175' b'314.507982'
b'60' b'5868655.000000' b'367.875610' b'3.162592' b'371.038227'
b'70' b'5867307.000000' b'423.041896' b'3.850642' b'426.892567'
b'80' b'5864826.000000' b'476.971666' b'4.356798' b'481.328498'
b'90' b'5863100.000000' b'529.609243' b'4.960779' b'534.570076'
b'100' b'5860488.000000' b'581.223850' b'5.531497' b'586.755410'
b'110' b'5857610.000000' b'632.067738' b'6.072966' b'638.140771'
b'120' b'5857332.000000' b'682.361795' b'6.616242' b'688.978109'
b'130' b'5855223.000000' b'732.216895' b'7.186753' b'739.403722'
b'140' b'5854435.000000' b'781.561418' b'7.718306' b'789.279802'
b'150' b'5852512.000000' b'830.542754' b'8.250614' b'838.793453'
b'160' b'5852512.000000' b'878.884476' b'8.733851' b'887.618419'
b'170' b'5851603.000000' b'927.159550' b'9.241401' b'936.401048'
b'180' b'5851603.000000' b'975.210193' b'9.749388' b'984.959679'
b'190' b'5851080.000000' b'1023.025907' b'10.256020' b'1033.282032'
b'200' b'5850329.000000' b'1070.623284' b'10.727385' b'1081.350779'
b'210' b'5850329.000000' b'1118.249668' b'11.239879' b'1129.489680'
b'220' b'5850329.000000' b'1165.819237' b'11.722851' b'1177.542227'
b'230' b'5849365.000000' b'1213.239582' b'12.335811' b'1225.575552'
b'240' b'5849365.000000' b'1260.242555' b'12.834598' b'1273.077319'
b'250' b'5849365.000000' b'1307.246326' b'13.379885' b'1320.626381'
b'260' b'5849365.000000' b'1354.251945' b'13.886683' b'1368.138804'
b'270' b'5847644.000000' b'1401.035901' b'14.408384' b'1415.444465'
b'280' b'5847644.000000' b'1447.805455' b'14.935978' b'1462.741616'
b'290' b'5847644.000000' b'1494.651815' b'15.473548' b'1510.125550'
b'300' b'5847644.000000' b'1541.104056' b'15.968271' b'1557.072519'
b'310' b'5847644.000000' b'1587.808641' b'16.500237' b'1604.309076'
b'320' b'5847644.000000' b'1634.258411' b'17.067671' b'1651.326288'
b'330' b'5847644.000000' b'1680.780222' b'17.574835' b'1698.355268'
b'340' b'5847644.000000' b'1727.374087' b'18.089961' b'1745.464285'
b'350' b'5847644.000000' b'1773.958767' b'18.637795' b'1792.596804'
b'360' b'5847570.000000' b'1820.531581' b'19.152857' b'1839.684686'
b'370' b'5847570.000000' b'1867.069986' b'19.696496' b'1886.766734'
b'380' b'5846449.000000' b'1913.306135' b'20.211427' b'1933.517821'
b'390' b'5846449.000000' b'1959.719782' b'20.725071' b'1980.445116'
b'400' b'5846449.000000' b'2006.346332' b'21.230979' b'2027.577580'
b'410' b'5845470.000000' b'2053.004335' b'21.763308' b'2074.767915'
b'420' b'5845470.000000' b'2099.409366' b'22.272647' b'2121.682289'
b'430' b'5845470.000000' b'2145.879481' b'22.788215' b'2168.667976'
b'440' b'5845470.000000' b'2192.331669' b'23.352490' b'2215.684446'
b'450' b'5845470.000000' b'2238.846505' b'23.866663' b'2262.713459'
b'460' b'5845470.000000' b'2285.280554' b'24.447300' b'2309.728151'
b'470' b'5845470.000000' b'2331.641089' b'24.959595' b'2356.600985'
b'480' b'5845470.000000' b'2378.156550' b'25.510802' b'2403.667657'
b'490' b'5845470.000000' b'2424.557064' b'26.015076' b'2450.572449'
b'500' b'5845470.000000' b'2470.773014' b'26.546977' b'2497.320307'
b'510' b'5845470.000000' b'2517.035487' b'27.060136' b'2544.095945'
b'520' b'5845470.000000' b'2563.603622' b'27.569139' b'2591.173088'
b'530' b'5845470.000000' b'2609.997913' b'28.071849' b'2638.070102'
b'540' b'5845470.000000' b'2656.562010' b'28.576156' b'2685.138510'
b'550' b'5845470.000000' b'2702.832316' b'29.030477' b'2731.863140'
b'560' b'5845470.000000' b'2749.011022' b'29.479901' b'2778.491294'
b'570' b'5845470.000000' b'2795.287752' b'30.003681' b'2825.291810'
b'580' b'5845470.000000' b'2841.518676' b'30.457484' b'2871.976553'
b'590' b'5845470.000000' b'2887.963777' b'31.088152' b'2919.052323'
b'600' b'5845470.000000' b'2934.388383' b'31.597939' b'2965.986734'
b'610' b'5845470.000000' b'2980.654947' b'32.110121' b'3012.765483'
b'620' b'5845470.000000' b'3027.054303' b'32.615163' b'3059.669889'
b'630' b'5845470.000000' b'3073.156744' b'33.198449' b'3106.355620'
b'640' b'5845470.000000' b'3119.429361' b'33.744374' b'3153.174170'
b'650' b'5845470.000000' b'3165.799180' b'34.245808' b'3200.045445'
b'660' b'5845470.000000' b'3211.898665' b'34.768718' b'3246.667842'
b'670' b'5845470.000000' b'3257.932981' b'35.273958' b'3293.207404'
b'680' b'5845470.000000' b'3304.140278' b'35.785749' b'3339.926496'
b'690' b'5845470.000000' b'3350.157386' b'36.359659' b'3386.517519'
b'700' b'5845470.000000' b'3396.647217' b'36.863902' b'3433.511598'
b'710' b'5845470.000000' b'3443.049020' b'37.404957' b'3480.454462'
b'720' b'5845470.000000' b'3489.553208' b'37.943764' b'3527.497462'
b'730' b'5845470.000000' b'3535.905661' b'38.497600' b'3574.403755'
b'740' b'5845470.000000' b'3582.309445' b'39.033895' b'3621.343838'
b'750' b'5845470.000000' b'3628.653180' b'39.617701' b'3668.271383'
b'760' b'5845470.000000' b'3675.020409' b'40.132806' b'3715.153736'
b'770' b'5845470.000000' b'3721.480360' b'40.647471' b'3762.128356'
b'780' b'5845470.000000' b'3767.610195' b'41.187795' b'3808.798536'
b'790' b'5845470.000000' b'3813.964901' b'41.729148' b'3855.694599'
b'800' b'5845470.000000' b'3860.263173' b'42.306991' b'3902.570721'
b'810' b'5845470.000000' b'3906.463267' b'42.821048' b'3949.284877'
b'820' b'5845470.000000' b'3952.548223' b'43.352755' b'3995.901548'
b'830' b'5845470.000000' b'3998.728519' b'43.865118' b'4042.594208'
b'840' b'5845470.000000' b'4044.913673' b'44.383743' b'4089.297990'
b'850' b'5845470.000000' b'4091.108193' b'44.896305' b'4136.005076'
b'860' b'5845470.000000' b'4137.382288' b'45.409753' b'4182.792626'
b'870' b'5845470.000000' b'4183.606100' b'45.921358' b'4229.528047'
b'880' b'5845470.000000' b'4229.853322' b'46.402096' b'4276.256010'
b'890' b'5845470.000000' b'4276.023352' b'46.926215' b'4322.950163'
b'900' b'5845470.000000' b'4322.208559' b'47.397620' b'4369.606785'
b'910' b'5845470.000000' b'4368.950157' b'47.869480' b'4416.820249'
b'920' b'5845470.000000' b'4415.156663' b'48.414448' b'4463.571728'
b'930' b'5845470.000000' b'4461.337048' b'48.926424' b'4510.264097'
b'940' b'5845470.000000' b'4507.604976' b'49.428710' b'4557.034315'
b'950' b'5845470.000000' b'4554.093242' b'49.921159' b'4604.015033'
b'960' b'5845470.000000' b'4600.480948' b'50.428101' b'4650.909685'
b'970' b'5845470.000000' b'4646.823391' b'50.936528' b'4697.760559'
b'980' b'5845470.000000' b'4693.006096' b'51.427516' b'4744.434259'
b'990' b'5845470.000000' b'4739.160912' b'51.951899' b'4791.113463'
b'shortest' b'tour:' b'5845470.000000' b'time' b'4833.353626'
Run: 7
b'0' b'5884299.000000' b'6.694150' b'0.047298' b'6.741448'
b'10' b'5881939.000000' b'71.580057' b'0.752615' b'72.332678'
b'20' b'5878473.000000' b'134.638504' b'1.169688' b'135.808201'
b'30' b'5876322.000000' b'195.653432' b'1.667535' b'197.320980'
b'40' b'5874098.000000' b'254.878253' b'2.303932' b'257.182209'
b'50' b'5871026.000000' b'312.464158' b'2.789541' b'315.253727'
b'60' b'5868484.000000' b'368.575508' b'3.339684' b'371.915229'
b'70' b'5866958.000000' b'423.309591' b'3.910074' b'427.219711'
b'80' b'5863225.000000' b'476.904506' b'4.457582' b'481.362137'
b'90' b'5863194.000000' b'529.422591' b'5.029026' b'534.451673'
b'100' b'5860218.000000' b'581.056548' b'5.500347' b'586.556956'
b'110' b'5859820.000000' b'631.944770' b'6.029620' b'637.974457'
b'120' b'5857591.000000' b'682.241076' b'6.580599' b'688.821749'
b'130' b'5855479.000000' b'732.144748' b'7.140087' b'739.284913'
b'140' b'5854666.000000' b'781.531894' b'7.644665' b'789.176642'
b'150' b'5854328.000000' b'830.718338' b'8.141238' b'838.859666'
b'160' b'5853236.000000' b'879.481055' b'8.660995' b'888.142143'
b'170' b'5851640.000000' b'927.964247' b'9.140411' b'937.104763'
b'180' b'5851640.000000' b'976.128014' b'9.617697' b'985.745828'
b'190' b'5851284.000000' b'1023.988412' b'10.140908' b'1034.129443'
b'200' b'5851253.000000' b'1071.786219' b'10.613470' b'1082.399816'
b'210' b'5850451.000000' b'1119.224210' b'11.209798' b'1130.434142'
b'220' b'5849740.000000' b'1166.312685' b'11.762210' b'1178.075034'
b'230' b'5849740.000000' b'1213.510257' b'12.281286' b'1225.791687'
b'240' b'5849658.000000' b'1260.757139' b'12.810024' b'1273.567314'
b'250' b'5848558.000000' b'1307.943094' b'13.301283' b'1321.244535'
b'260' b'5848558.000000' b'1355.004269' b'13.788640' b'1368.793076'
b'270' b'5847208.000000' b'1402.095926' b'14.253888' b'1416.349990'
b'280' b'5847208.000000' b'1448.874976' b'14.757304' b'1463.632461'
b'290' b'5847208.000000' b'1495.647617' b'15.257786' b'1510.905592'
b'300' b'5847208.000000' b'1542.248850' b'15.723418' b'1557.972468'
b'310' b'5847175.000000' b'1589.077793' b'16.263881' b'1605.341879'
b'320' b'5847175.000000' b'1635.858585' b'16.747384' b'1652.606179'
b'330' b'5847175.000000' b'1682.509333' b'17.299045' b'1699.808595'
b'340' b'5847175.000000' b'1729.229009' b'17.768681' b'1746.997918'
b'350' b'5847175.000000' b'1775.926572' b'18.239283' b'1794.166092'
b'360' b'5847175.000000' b'1822.787026' b'18.746753' b'1841.534023'
b'370' b'5847175.000000' b'1869.614458' b'19.218430' b'1888.833140'
b'380' b'5847175.000000' b'1916.268686' b'19.686151' b'1935.955097'
b'390' b'5847165.000000' b'1962.702052' b'20.202731' b'1982.905055'
b'400' b'5846453.000000' b'2009.203960' b'20.675848' b'2029.880088'
b'410' b'5846453.000000' b'2055.656487' b'21.207291' b'2076.864064'
b'420' b'5846169.000000' b'2102.061831' b'21.702265' b'2123.764388'
b'430' b'5846169.000000' b'2148.638635' b'22.186909' b'2170.825841'
b'440' b'5846169.000000' b'2194.997216' b'22.670159' b'2217.667679'
b'450' b'5846169.000000' b'2241.414876' b'23.208927' b'2264.624119'
b'460' b'5846169.000000' b'2288.026518' b'23.701771' b'2311.728612'
b'470' b'5846169.000000' b'2336.241350' b'24.202553' b'2360.444230'
b'480' b'5846169.000000' b'2382.639736' b'24.660194' b'2407.300264'
b'490' b'5846169.000000' b'2428.828575' b'25.125526' b'2453.954443'
b'500' b'5846169.000000' b'2475.148119' b'25.663866' b'2500.812338'
b'510' b'5846169.000000' b'2521.794933' b'26.128655' b'2547.923948'
b'520' b'5846169.000000' b'2568.300977' b'26.592963' b'2594.894309'
b'530' b'5846169.000000' b'2615.004965' b'27.058207' b'2642.063565'
b'540' b'5846169.000000' b'2661.383136' b'27.561245' b'2688.944785'
b'550' b'5846169.000000' b'2707.754146' b'28.025000' b'2735.779557'
